policy,game_id,game_ts,entry_ts,side,edge,kelly_f,cap_pct_used,wager_kelly,wager_post_portfolio,rolling_cap,cumulative_cap,allowed_dollars,wager,n_contracts,fill_pct,entry_px_actual,binding,visible_pool,recent_pool,cumulative_pool,fee,pnl,won,bankroll,bankroll_before
static_20,c9d9dbf0-f3e6-4f3f-b2a5-e83fe165023d,2025-06-01 22:00:00+00:00,2025-06-01 05:15:00+00:00,NO,0.14538862824440002,0.23449778749096778,0.2,512.5117961474231,512.5117961474231,242.52899999999997,484.30199999999996,242.52899999999997,242.52899999999997,692.94,1.0,0.3499999999999999,rolling_liq,1616.86,1616.86,1614.34,11.04,439.37100000000004,1,4810.514980769231,4371.143980769231
static_20,9998a61a-229c-44c2-b892-ee5b1ea16c23,2025-06-02 00:30:00+00:00,2025-06-01 12:15:00+00:00,YES,0.0670652312040329,0.08178686732199134,0.2,196.7184752413124,196.7184752413124,447.516,892.0079999999999,196.7184752413124,196.7184752413124,1391.4565016087492,1.0,0.14137594313144103,kelly,2983.44,2983.44,2973.3599999999997,11.83,-208.54847524131242,0,4601.966505527919,4810.514980769231
static_20,272d53ae-a46b-43bc-ac0f-8a846e03a9d1,2025-06-04 00:00:00+00:00,2025-06-03 12:30:00+00:00,NO,0.12299813508987423,0.14819052420466775,0.2,340.9839144132527,340.9839144132527,108.41550000000001,212.466,108.41550000000001,108.41550000000001,840.1192307692309,1.0,0.12904775421071185,rolling_liq,708.22,722.7700000000001,708.22,6.61,-115.02550000000001,0,4486.9410055279195,4601.966505527919
static_20,f8baaf5b-f1fa-4923-9eec-e85ed7a82142,2025-06-05 23:30:00+00:00,2025-06-05 06:15:00+00:00,YES,0.0730656540393829,0.08496006283649174,0.2,190.60539488664173,190.60539488664173,83.66400000000002,167.32800000000003,83.66400000000002,83.66400000000002,707.2833333333334,1.0,0.11828922873907205,rolling_liq,557.7600000000001,557.7600000000001,557.7600000000001,5.17,-88.83400000000002,0,4398.10700552792,4486.9410055279195
static_20,45eb60bf-a1b9-4f49-90cb-62097ff47bbd,2025-06-06 02:00:00+00:00,2025-06-05 13:00:00+00:00,NO,0.1447575712203979,0.20979358147883756,0.2,461.34731020843395,461.34731020843395,399.006,786.7619999999998,399.006,399.006,1390.055172413793,1.0,0.28704328282677943,rolling_liq,2622.5399999999995,2660.04,2622.5399999999995,19.92,-418.926,0,3979.1810055279198,4398.10700552792
static_20,772cef5b-3110-4eaf-a68b-6eb3cd04f42a,2025-06-06 23:30:00+00:00,2025-06-06 12:15:00+00:00,YES,0.1407347512245178,0.18277240418768548,0.2,363.64223953915484,363.64223953915484,331.155,662.31,331.155,331.155,1794.2894736842104,1.0,0.18456052095097017,rolling_liq,2207.7,2207.7,2207.7,18.91,1444.2244736842104,1,5423.40547921213,3979.1810055279198
static_20,8b0ee0bd-54cf-4be2-a8ba-b16813be20b6,2025-06-07 19:00:00+00:00,2025-06-07 04:30:00+00:00,YES,0.1381078326702118,0.1644140865121569,0.2,445.8421288248444,445.8421288248444,266.2004999999999,446.43300000000005,266.2004999999999,266.2004999999999,1847.136666666666,1.0,0.14411521616339523,rolling_liq,1761.71,1774.6699999999996,1488.1100000000001,15.95,1564.9861666666661,1,6988.391645878795,5423.40547921213
static_20,639e72ff-50dd-401b-a2a8-dd49fdd02b89,2025-06-08 02:00:00+00:00,2025-06-07 12:15:00+00:00,YES,0.13786698698997496,0.20577162237309699,0.2,719.0063433755386,719.0063433755386,232.88249999999994,459.045,232.88249999999994,232.88249999999994,727.7578124999998,1.0,0.32,rolling_liq,1552.5499999999997,1552.5499999999997,1530.15,11.09,-243.97249999999994,0,6744.4191458787955,6988.391645878795
static_20,5e1d090c-1c51-494b-8c1f-1f1ba520ee2a,2025-06-10 02:00:00+00:00,2025-06-09 12:30:00+00:00,NO,0.24757077574729924,0.3640746702166165,0.2,1227.7360881692284,1227.7360881692284,463.098,923.1360000000001,463.098,463.098,1653.9214285714288,1.0,0.27999999999999997,rolling_liq,3087.32,3087.32,3077.1200000000003,23.35,1167.473428571429,1,7911.892574450225,6744.4191458787955
static_20,4a60d4ef-8d10-4f25-bab6-346332242fd5,2025-06-10 23:30:00+00:00,2025-06-10 12:15:00+00:00,NO,0.12558921575546267,0.19321417808532718,0.2,764.3449104359017,764.3449104359017,265.755,520.248,265.755,265.755,805.3181818181818,1.0,0.33,rolling_liq,1771.7,1771.7,1734.16,12.47,-278.225,0,7633.6675744502245,7911.892574450225
static_20,84da0d09-cdf5-46a5-89eb-d489373ed8ed,2025-06-12 02:00:00+00:00,2025-06-11 13:30:00+00:00,NO,0.11724735021591182,0.1429845734340388,0.2,545.7483509350095,545.7483509350095,1.8585,3.0029999999999997,1.8585,1.8585,10.93235294117647,1.0,0.17,rolling_liq,10.01,12.39,10.01,0.11,8.963852941176471,1,7642.631427391401,7633.6675744502245
static_20,c95f06b7-8138-460b-bc1d-e9c9478156eb,2025-06-13 23:30:00+00:00,2025-06-13 06:00:00+00:00,NO,0.07324323654174802,0.08616851357852709,0.2,329.2770949634269,329.2770949634269,250.69500000000002,499.24799999999993,250.69500000000002,250.69500000000002,2089.125,1.0,0.12000000000000001,rolling_liq,1671.3000000000002,1671.3000000000002,1664.1599999999999,15.45,-266.14500000000004,0,7376.486427391401,7642.631427391401
static_20,ee13e918-b149-4c1e-8ae9-03cf0618c5d9,2025-06-15 00:30:00+00:00,2025-06-14 06:30:00+00:00,YES,0.22761168122291559,0.30758335300393996,0.2,1134.4422143625507,1134.4422143625507,1896.9705000000001,3793.9410000000003,1134.4422143625507,1134.4422143625507,5673.461071812754,1.0,0.1999559351872101,kelly,12646.470000000001,12646.470000000001,12646.470000000001,63.54,4475.478857450204,1,11851.965284841604,7376.486427391401
static_20,7162ed3d-7135-4801-b3a8-ba85cbcaa7ea,2025-06-15 22:00:00+00:00,2025-06-15 05:30:00+00:00,YES,0.2125312566757202,0.38642046668312763,0.2,2289.9209782403605,2289.9209782403605,1017.9945,2035.989,1017.9945,1017.9945,2850.7347222222224,1.0,0.3570989934855975,rolling_liq,6786.63,6786.63,6786.63,45.82,-1063.8145,0,10788.150784841604,11851.965284841604
static_20,acf4a696-dabb-4821-9d7a-7417121d43a8,2025-06-17 23:00:00+00:00,2025-06-17 05:45:00+00:00,NO,0.10341833353042607,0.1124112320982892,0.2,606.3546608930851,606.3546608930851,105.48900000000002,209.907,105.48900000000002,105.48900000000002,1507.4142857142858,1.0,0.06998009837090952,rolling_liq,703.2600000000001,703.2600000000001,699.69,6.87,-112.35900000000002,0,10675.791784841604,10788.150784841604
static_20,f992552a-94d9-40c8-aa4b-fa5c7bf321fd,2025-06-18 00:00:00+00:00,2025-06-17 06:15:00+00:00,NO,0.2464600276947021,0.4323860134994774,0.2,2308.0315253990657,2135.1583569683207,1320.4574999999998,2640.9149999999995,1320.4574999999998,1320.4574999999998,3255.3109756097547,1.0,0.4056317537382627,rolling_liq,8803.05,8803.05,8803.05,54.94,-1375.3974999999998,0,9300.394284841605,10675.791784841604
static_20,326d833a-4a17-4fec-882e-c3699065a0ed,2025-06-18 00:00:00+00:00,2025-06-17 07:00:00+00:00,NO,0.11250839233398435,0.13236281451056983,0.2,615.5131817998265,615.5131817998265,37.047000000000004,74.09400000000001,37.047000000000004,37.047000000000004,308.9750000000001,1.0,0.11990290476575773,rolling_liq,246.98000000000002,246.98000000000002,246.98000000000002,2.29,-39.337,0,9261.057284841605,9300.394284841605
static_20,4f5eef0b-7151-49c4-bc34-46d08d1e5ca1,2025-06-18 02:00:00+00:00,2025-06-17 12:30:00+00:00,YES,0.15919422030448907,0.20674574065518062,0.2,957.3420738023168,957.3420738023168,126.67649999999999,217.614,126.67649999999999,126.67649999999999,550.9847826086956,1.0,0.22990925339214766,rolling_liq,836.23,844.51,725.38,6.83,-133.5065,0,9127.550784841605,9261.057284841605
static_20,42f7582e-79b3-4a78-88ba-0245ebd00b6b,2025-06-18 23:00:00+00:00,2025-06-18 06:15:00+00:00,YES,0.2191847121715545,0.2548659443855285,0.2,1163.1509253527638,1163.1509253527638,927.7379999999999,1849.68,927.7379999999999,927.7379999999999,9277.38,1.0,0.1,rolling_liq,6184.08,6184.92,6165.6,58.45,-986.188,0,8141.362784841605,9127.550784841605
static_20,57909126-867a-49a0-bc68-8c65ff35b9dd,2025-06-20 02:00:00+00:00,2025-06-19 13:45:00+00:00,YES,0.23086082577705377,0.2748343164012545,0.2,1118.762937773278,1118.762937773278,47.268,94.48799999999999,47.268,47.268,303.925,1.0,0.1555252118121247,rolling_liq,314.96,315.12,314.96,2.8,253.85700000000003,1,8395.219784841605,8141.362784841605
static_20,5cc2b6cf-49a3-4f54-a14e-88d92bf3ac7a,2025-06-20 23:30:00+00:00,2025-06-20 06:00:00+00:00,YES,0.19484763860702514,0.31427038485004055,0.2,1319.184476341423,1319.184476341423,409.9874999999999,819.9749999999998,409.9874999999999,409.9874999999999,1172.9071428571426,1.0,0.3495481313220508,rolling_liq,2733.2499999999995,2733.2499999999995,2733.2499999999995,18.67,-428.6574999999999,0,7966.562284841605,8395.219784841605
static_20,36996288-3356-4ce9-b751-b31f6890cd69,2025-06-22 19:00:00+00:00,2025-06-22 07:15:00+00:00,YES,0.12237302303314207,0.22661670932063344,0.2,902.6780647943357,902.6780647943357,28.635000000000005,55.89,28.635000000000005,28.635000000000005,62.25000000000001,1.0,0.46,rolling_liq,186.3,190.90000000000003,186.3,1.09,32.525,1,7999.087284841605,7966.562284841605
static_20,4bfeb202-768f-487c-a416-9c9a314242a6,2025-06-25 00:00:00+00:00,2025-06-24 06:15:00+00:00,YES,0.08991959929466248,0.13031825984733694,0.2,521.2135676637586,521.2135676637586,0.6975,1.395,0.6975,0.6975,2.25,1.0,0.31,rolling_liq,4.65,4.65,4.65,0.04,1.5125,1,8000.599784841605,7999.087284841605
static_20,e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,2025-06-26 02:00:00+00:00,2025-06-25 12:15:00+00:00,NO,0.07732540607452387,0.08226107029204668,0.2,329.0689506396944,329.0689506396944,89.04,178.08,89.04,89.04,1780.8000000000002,1.0,0.049999999999999996,rolling_liq,593.6,593.6,593.6,5.93,-94.97,0,7905.629784841604,8000.599784841605
static_20,1c528f37-bdd0-449a-99b5-7a8d174e4243,2025-06-26 02:00:00+00:00,2025-06-25 15:45:00+00:00,YES,0.0853763997554779,0.10672049969434737,0.2,421.84638051840597,421.84638051840597,160.47750000000002,318.9750000000001,160.47750000000002,160.47750000000002,805.1375000000003,1.0,0.19931688686715,rolling_liq,1069.8500000000001,1069.8500000000001,1063.2500000000002,9.0,-169.47750000000002,0,7736.152284841604,7905.629784841604
static_20,fd8a85e4-5aac-47f6-b278-e1f1fa69b82d,2025-06-27 02:00:00+00:00,2025-06-26 12:15:00+00:00,NO,0.08030236721038819,0.10566100948735288,0.2,408.7048299821277,408.7048299821277,965.8785,1927.8239999999998,408.7048299821277,408.7048299821277,2043.524149910639,1.0,0.19999999999999996,kelly,6439.1900000000005,6439.1900000000005,6426.08,22.89,1611.9293199285112,1,9348.081604770116,7736.152284841604
static_20,4e456309-00d3-4582-8f89-1c9049054791,2025-06-27 23:30:00+00:00,2025-06-27 12:30:00+00:00,NO,0.12750528216362,0.2500103571835686,0.2,1168.558610494862,1168.558610494862,842.4509999999999,1684.9019999999998,842.4509999999999,842.4509999999999,1815.1936170212764,1.0,0.46411082107178064,rolling_liq,5616.339999999999,5616.339999999999,5616.339999999999,31.61,941.1326170212765,1,10289.214221791392,9348.081604770116
static_20,f2a059a9-b803-4538-b746-3868679fa790,2025-06-28 02:00:00+00:00,2025-06-27 12:45:00+00:00,NO,0.05228370666503901,0.055620964537275545,0.2,286.1480096733451,286.1480096733451,109.05750000000002,218.11500000000004,109.05750000000002,109.05750000000002,2181.1500000000005,1.0,0.049999999999999996,rolling_liq,727.0500000000002,727.0500000000002,727.0500000000002,7.26,-116.31750000000002,0,10172.896721791392,10289.214221791392
static_20,02291b17-b5ee-4973-b184-51149f2c1817,2025-06-28 02:00:00+00:00,2025-06-27 14:00:00+00:00,NO,0.14177390813827517,0.26749793988353804,0.2,1360.6144578635976,1360.6144578635976,897.9495000000001,1781.376,897.9495000000001,897.9495000000001,1952.825,1.0,0.4598207724706515,rolling_liq,5986.330000000001,5986.330000000001,5937.92,33.96,-931.9095000000001,0,9240.987221791393,10172.896721791392
static_20,8a325ea5-03e5-4940-bb7a-2eb4c8b2b077,2025-06-29 20:00:00+00:00,2025-06-29 04:30:00+00:00,NO,0.19611328840255737,0.26148438453674316,0.2,1208.1869281010152,1208.1869281010152,383.55449999999996,766.7489999999999,383.55449999999996,383.55449999999996,1600.2270833333332,1.0,0.23968754434591966,rolling_liq,2555.83,2557.0299999999997,2555.83,20.42,1196.2525833333332,1,10437.239805124726,9240.987221791393
static_20,475cc53b-e563-4217-a5dc-930581369bab,2025-06-29 22:00:00+00:00,2025-06-29 05:30:00+00:00,NO,0.07646610498428341,0.10769873941448369,0.2,562.0387849893021,562.0387849893021,125.958,223.93800000000002,125.958,125.958,450.75172413793103,1.0,0.27943986291099926,rolling_liq,773.46,839.72,746.46,6.36,318.433724137931,1,10755.673529262656,10437.239805124726
static_20,01384c8c-e038-4abe-b80a-901c44d112ce,2025-07-03 23:00:00+00:00,2025-07-03 05:45:00+00:00,YES,0.14452980518341063,0.23693410685805022,0.2,1274.1929506563101,1274.1929506563101,4851.2415,9632.867999999999,1274.1929506563101,1274.1929506563101,3640.5512875894574,1.0,0.35000000000000003,kelly,32341.61,32341.61,32109.559999999994,57.98,2308.3783369331472,1,13064.051866195803,10755.673529262656
static_20,21815dfe-7533-4983-9fc4-01b7e5798634,2025-07-03 23:30:00+00:00,2025-07-03 12:15:00+00:00,YES,0.12719794988632205,0.23999613186098498,0.2,1567.6609571591375,1567.6609571591375,128.30999999999997,254.08199999999997,128.30999999999997,128.30999999999997,273.0,1.0,0.4699999999999999,rolling_liq,855.3999999999999,855.3999999999999,846.9399999999999,4.77,-133.07999999999998,0,12930.971866195803,13064.051866195803
static_20,a4d71aea-7129-4510-a0c0-686300cd53cf,2025-07-07 23:30:00+00:00,2025-07-07 12:30:00+00:00,NO,0.09287727117538447,0.13460474083389054,0.2,870.285058389808,870.285058389808,584.3460000000001,1143.567,584.3460000000001,584.3460000000001,2248.715384615385,1.0,0.2598576965310109,rolling_liq,3811.8900000000003,3895.6400000000012,3811.8900000000003,30.28,-614.6260000000001,0,12316.345866195803,12930.971866195803
static_20,66b295b9-ed48-41fe-8fd7-4cca0813f9f5,2025-07-08 15:30:00+00:00,2025-07-08 04:45:00+00:00,NO,0.07585252523422237,0.10836075033460339,0.2,667.304239720734,667.304239720734,579.534,1001.097,579.534,579.534,2093.835714285714,1.0,0.2767810273012278,rolling_liq,3397.92,3863.5600000000004,3336.9900000000002,29.34,-608.874,0,11707.471866195803,12316.345866195803
static_20,cba5ede2-0a93-430c-aa0b-4c48363996d9,2025-07-09 15:00:00+00:00,2025-07-09 01:30:00+00:00,YES,0.0751177150011062,0.08077173656032925,0.2,472.81641668191685,472.81641668191685,76.56450000000001,153.12900000000002,76.56450000000001,76.56450000000001,1095.9214285714288,1.0,0.0698631288739417,rolling_liq,510.43000000000006,510.43000000000006,510.43000000000006,4.99,1014.3669285714288,1,12721.838794767233,11707.471866195803
static_20,473b6ccd-bea1-4377-b656-99e755056013,2025-07-09 16:00:00+00:00,2025-07-09 02:00:00+00:00,NO,0.21722968339920046,0.28211647194701356,0.2,1794.5201387291893,1794.5201387291893,25.344,50.688,25.344,25.344,115.20000000000002,1.0,0.21999999999999997,rolling_liq,168.96,168.96,168.96,1.39,88.46600000000002,1,12810.304794767233,12721.838794767233
static_20,e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,2025-07-10 19:00:00+00:00,2025-07-10 04:45:00+00:00,NO,0.176479022204876,0.5882634073495866,0.2,3767.9167738782594,2562.060958953447,299.022,493.99799999999993,299.022,299.022,439.7382352941176,1.0,0.68,rolling_liq,1798.5600000000002,1993.48,1646.6599999999999,6.7,134.01623529411762,1,12944.32103006135,12810.304794767233
static_20,9bb7fd31-2faf-4602-bf65-4532dd75baba,2025-07-13 22:00:00+00:00,2025-07-13 05:15:00+00:00,NO,0.0949998521804809,0.13768094518910276,0.2,891.0931771250134,891.0931771250134,481.56749999999994,930.4229999999999,481.56749999999994,481.56749999999994,1783.5833333333335,1.0,0.26999999999999996,rolling_liq,3210.45,3210.45,3101.41,24.61,1277.4058333333337,1,14221.726863394684,12944.32103006135
static_20,1dc8a33e-b81b-4a0d-91bf-0109943d729e,2025-07-13 22:00:00+00:00,2025-07-13 06:00:00+00:00,NO,0.2283735346794128,0.27850431058464975,0.2,1980.406117706465,1980.406117706465,1240.2495000000001,2467.7490000000003,1240.2495000000001,1240.2495000000001,8140.559375000001,1.0,0.1523543337585447,rolling_liq,8268.330000000002,8268.330000000002,8225.830000000002,73.6,-1313.8495,0,12907.877363394684,14221.726863394684
static_20,333e71e9-d362-4003-836b-7d936322e7d2,2025-07-16 00:00:00+00:00,2025-07-15 06:00:00+00:00,YES,0.06468308866024008,0.07187009851137786,0.2,463.84520883998016,463.84520883998016,299.565,599.13,299.565,299.565,2995.6499999999996,1.0,0.1,rolling_liq,1997.1,1997.1,1997.1,18.88,-318.445,0,12589.432363394684,12907.877363394684
static_20,e380b602-7a50-4ce9-99e7-63c43f11724e,2025-07-16 02:00:00+00:00,2025-07-15 13:30:00+00:00,NO,0.21980795383453366,0.4676764975202844,0.2,2943.890816740471,2517.886472678937,1153.3905,2143.101,1153.3905,1153.3905,2403.4385416666664,1.0,0.4798918216565589,rolling_liq,7143.67,7689.27,7143.67,42.0,-1195.3905,0,11394.041863394685,12589.432363394684
static_20,83fc47a0-fbb1-4f04-8af2-94e9a1fd566e,2025-07-16 17:00:00+00:00,2025-07-16 04:15:00+00:00,NO,0.1946576309204101,0.23738735478098796,0.2,1352.4007291075516,1352.4007291075516,37.509,75.018,37.509,37.509,227.5235294117647,1.0,0.16485767470720547,rolling_liq,250.06,250.06,250.06,2.2,-39.709,0,11354.332863394684,11394.041863394685
static_20,5e64c14b-9cf3-45d2-bd9d-f0af702d801f,2025-07-16 19:00:00+00:00,2025-07-16 07:00:00+00:00,NO,0.1349456548690796,0.207608699798584,0.2,1178.629141424852,1178.629141424852,2008.2225,3987.606000000001,1178.629141424852,1178.629141424852,3829.287552983393,1.0,0.30779332320096553,kelly,13294.060000000001,13388.150000000001,13292.020000000004,57.11,-1235.7391414248518,0,10118.593721969832,11354.332863394684
static_20,1f15d85b-41ea-4e16-b597-b0e14ee9ba73,2025-07-16 23:30:00+00:00,2025-07-16 07:00:00+00:00,NO,0.10651913166046145,0.13656298930828392,0.2,690.9127031341175,690.9127031341175,1176.8190000000002,2350.3979999999997,690.9127031341175,690.9127031341175,3454.5635156705875,1.0,0.19999999999999998,kelly,7834.66,7845.460000000001,7834.66,38.7,-729.6127031341175,0,9388.981018835715,10118.593721969832
static_20,32cb5f24-0d87-4645-a3fd-dd1e0fd1a4f6,2025-07-23 00:00:00+00:00,2025-07-22 06:00:00+00:00,NO,0.09330237627029414,0.11378338569548066,0.2,534.1550242768656,534.1550242768656,278.9865,557.973,278.9865,278.9865,1551.0916666666667,1.0,0.17986461148331012,rolling_liq,1859.91,1859.91,1859.91,16.02,-295.00649999999996,0,9093.974518835716,9388.981018835715
static_20,17812353-7592-47dc-9fe1-36f6bb0d8b9d,2025-07-24 02:00:00+00:00,2025-07-23 07:00:00+00:00,NO,0.17903590440750117,0.2594723252282626,0.2,1179.8173569844369,1179.8173569844369,649.6155,1299.231,649.6155,649.6155,2548.751923076923,1.0,0.25487592343462223,rolling_liq,4330.77,4330.77,4330.77,33.89,1865.246423076923,1,10959.22094191264,9093.974518835716
static_20,d8bda49f-0b5d-428a-9697-070219652f4a,2025-07-25 00:30:00+00:00,2025-07-24 06:15:00+00:00,YES,0.12289219975471491,0.15755410224963448,0.2,863.3351084292198,863.3351084292198,1133.157,2266.314,863.3351084292198,863.3351084292198,4796.306157940109,1.0,0.18000000000000002,kelly,7554.379999999999,7554.379999999999,7554.379999999999,49.56,-912.8951084292198,0,10046.325833483419,10959.22094191264
static_20,4d8cf7bd-df70-42d4-a4fd-14a6fcb736a9,2025-07-24 23:00:00+00:00,2025-07-24 12:45:00+00:00,YES,0.11587374210357665,0.21067953109741208,0.2,1058.2776079250523,1058.2776079250523,762.1350000000001,1522.6500000000005,762.1350000000001,762.1350000000001,1732.1250000000002,1.0,0.44,rolling_liq,5075.500000000002,5080.900000000001,5075.500000000002,29.88,940.1100000000001,1,10986.43583348342,10046.325833483419
static_20,585740b6-3c8b-4746-8808-e7635a88c710,2025-07-27 20:00:00+00:00,2025-07-27 04:15:00+00:00,YES,0.09930047273635859,0.1273082983799469,0.2,699.3322256106238,699.3322256106238,33.363,9.9,9.9,9.9,45.0,1.0,0.22,cumulative_liq,222.42000000000002,222.42000000000002,33.0,0.55,-10.450000000000001,0,10975.985833483419,10986.43583348342
static_20,548df81e-2319-4153-a4df-bf65932d74be,2025-07-27 23:00:00+00:00,2025-07-27 06:00:00+00:00,NO,0.06239434003829958,0.0810316104393501,0.2,444.7009041233269,444.7009041233269,0.0315,0.063,0.0315,0.0315,0.15,1.0,0.21000000000000002,rolling_liq,0.21,0.21,0.21,0.01,0.1085,1,10976.09433348342,10975.985833483419
